regione,nome_centro,mese,donazioni
Piemonte,OSPEDALE CIVILE DI IVREA,2025-05,100
Piemonte,AZ. OSPEDAL. S. CROCE E CARLE,2025-05,100
Piemonte,OSP. MAGGIORE SS. ANNUNZIATA SAVIGLIANO,2025-05,99
Piemonte,OSPEDALE DI MONDOVI' CN1,2025-05,96
Piemonte,PRESIDIO OSP. CARDINAL G. MASSAIA,2025-05,96
Piemonte,OSP.DEGLI INFERMI DI BIELLA,2025-05,99
Piemonte,OSPEDALE SANT'ANDREA,2025-05,98
Piemonte,OSP. MAGGIORE DELLA CARITA',2025-05,97
Piemonte,STABILIMENTO OSPEDALIERO CASTELLI,2025-05,97
Piemonte,OSPEDALE SAN BIAGIO,2025-05,98
Piemonte,OSP.CIVILE SS.ANTONIO E BIAGIO,2025-05,98
Piemonte,OSPEDALE SANTO SPIRITO CASALE,2025-05,98
Piemonte,ISTITUTO S.S. TRINITA' - BORGOMANERO,2025-05,98
Piemonte,OSPEDALE SS ANTONIO E MARGHERITA,2025-05,96
Piemonte,OSPEDALE SAN LAZZARO - ALBA,2025-05,100
Piemonte,AZ OSPEDALIERO UNIVERSITARIA S.LUIGI,2025-05,99
Piemonte,OSP.S. GIOV.BATTISTA MOLINETTE,2025-06,95
Piemonte,AZIENDA OSPEDALIERA O.I.R.M.S.-SANT'ANNA,2025-06,97
Piemonte,OSPEDALE MARIA VITTORIA,2025-06,97
Piemonte,"OSPEDALE CIVILE ""E.AGNELLI""",2025-06,98
Piemonte,OSPEDALE CIVILE DI IVREA,2025-06,98
Piemonte,AZ. OSPEDAL. S. CROCE E CARLE,2025-06,98
Piemonte,OSP. MAGGIORE SS. ANNUNZIATA SAVIGLIANO,2025-06,99
Piemonte,OSPEDALE DI MONDOVI' CN1,2025-06,95
Piemonte,PRESIDIO OSP. CARDINAL G. MASSAIA,2025-06,96
Piemonte,OSP.DEGLI INFERMI DI BIELLA,2025-06,95
Piemonte,OSPEDALE SANT'ANDREA,2025-06,97
Piemonte,OSP. MAGGIORE DELLA CARITA',2025-06,97
Piemonte,STABILIMENTO OSPEDALIERO CASTELLI,2025-06,99
Piemonte,OSPEDALE SAN BIAGIO,2025-06,95
Piemonte,OSP.CIVILE SS.ANTONIO E BIAGIO,2025-06,98
Piemonte,OSPEDALE SANTO SPIRITO CASALE,2025-06,96
Piemonte,ISTITUTO S.S. TRINITA' - BORGOMANERO,2025-06,97
Piemonte,OSPEDALE SS ANTONIO E MARGHERITA,2025-06,99
Piemonte,OSPEDALE SAN LAZZARO - ALBA,2025-06,95
Piemonte,AZ OSPEDALIERO UNIVERSITARIA S.LUIGI,2025-06,97
Piemonte,OSP.S. GIOV.BATTISTA MOLINETTE,2025-07,84
Piemonte,AZIENDA OSPEDALIERA O.I.R.M.S.-SANT'ANNA,2025-07,85
Piemonte,OSPEDALE MARIA VITTORIA,2025-07,83
Piemonte,"OSPEDALE CIVILE ""E.AGNELLI""",2025-07,86
Piemonte,OSPEDALE CIVILE DI IVREA,2025-07,87
Piemonte,AZ. OSPEDAL. S. CROCE E CARLE,2025-07,86
Piemonte,OSP. MAGGIORE SS. ANNUNZIATA SAVIGLIANO,2025-07,83
Piemonte,OSPEDALE DI MONDOVI' CN1,2025-07,85
Piemonte,PRESIDIO OSP. CARDINAL G. MASSAIA,2025-07,82
Piemonte,OSP.DEGLI INFERMI DI BIELLA,2025-07,86
Piemonte,OSPEDALE SANT'ANDREA,2025-07,84
Piemonte,OSP. MAGGIORE DELLA CARITA',2025-07,83
Piemonte,STABILIMENTO OSPEDALIERO CASTELLI,2025-07,83
Piemonte,OSPEDALE SAN BIAGIO,2025-07,86
Piemonte,OSP.CIVILE SS.ANTONIO E BIAGIO,2025-07,86
Piemonte,OSPEDALE SANTO SPIRITO CASALE,2025-07,84
Piemonte,ISTITUTO S.S. TRINITA' - BORGOMANERO,2025-07,84
Piemonte,OSPEDALE SS ANTONIO E MARGHERITA,2025-07,86
Piemonte,OSPEDALE SAN LAZZARO - ALBA,2025-07,86
Piemonte,AZ OSPEDALIERO UNIVERSITARIA S.LUIGI,2025-07,86
Piemonte,OSP.S. GIOV.BATTISTA MOLINETTE,2025-08,81
Piemonte,AZIENDA OSPEDALIERA O.I.R.M.S.-SANT'ANNA,2025-08,82
Piemonte,OSPEDALE MARIA VITTORIA,2025-08,83
Piemonte,"OSPEDALE CIVILE ""E.AGNELLI""",2025-08,80
Piemonte,OSPEDALE CIVILE DI IVREA,2025-08,81
Piemonte,AZ. OSPEDAL. S. CROCE E CARLE,2025-08,79
Piemonte,OSP. MAGGIORE SS. ANNUNZIATA SAVIGLIANO,2025-08,81
Piemonte,OSPEDALE DI MONDOVI' CN1,2025-08,83
Piemonte,PRESIDIO OSP. CARDINAL G. MASSAIA,2025-08,80
Piemonte,OSP.DEGLI INFERMI DI BIELLA,2025-08,82
Piemonte,OSPEDALE SANT'ANDREA,2025-08,79
Piemonte,OSP. MAGGIORE DELLA CARITA',2025-08,83
Piemonte,STABILIMENTO OSPEDALIERO CASTELLI,2025-08,83
Piemonte,OSPEDALE SAN BIAGIO,2025-08,81
Piemonte,OSP.CIVILE SS.ANTONIO E BIAGIO,2025-08,82
Piemonte,OSPEDALE SANTO SPIRITO CASALE,2025-08,79
Piemonte,ISTITUTO S.S. TRINITA' - BORGOMANERO,2025-08,83
Piemonte,OSPEDALE SS ANTONIO E MARGHERITA,2025-08,82
Piemonte,OSPEDALE SAN LAZZARO - ALBA,2025-08,80
Piemonte,AZ OSPEDALIERO UNIVERSITARIA S.LUIGI,2025-08,84
Piemonte,OSP.S. GIOV.BATTISTA MOLINETTE,2025-09,99
Piemonte,AZIENDA OSPEDALIERA O.I.R.M.S.-SANT'ANNA,2025-09,102
Piemonte,OSPEDALE MARIA VITTORIA,2025-09,100
Piemonte,"OSPEDALE CIVILE ""E.AGNELLI""",2025-09,103
Piemonte,OSPEDALE CIVILE DI IVREA,2025-09,99
Piemonte,AZ. OSPEDAL. S. CROCE E CARLE,2025-09,99
Piemonte,OSP. MAGGIORE SS. ANNUNZIATA SAVIGLIANO,2025-09,101
Piemonte,OSPEDALE DI MONDOVI' CN1,2025-09,105
Piemonte,PRESIDIO OSP. CARDINAL G. MASSAIA,2025-09,100
Piemonte,OSP.DEGLI INFERMI DI BIELLA,2025-09,102
Piemonte,OSPEDALE SANT'ANDREA,2025-09,102
Piemonte,OSP. MAGGIORE DELLA CARITA',2025-09,104
Piemonte,STABILIMENTO OSPEDALIERO CASTELLI,2025-09,100
Piemonte,OSPEDALE SAN BIAGIO,2025-09,102
Piemonte,OSP.CIVILE SS.ANTONIO E BIAGIO,2025-09,104
Piemonte,OSPEDALE SANTO SPIRITO CASALE,2025-09,100
Piemonte,ISTITUTO S.S. TRINITA' - BORGOMANERO,2025-09,101
Piemonte,OSPEDALE SS ANTONIO E MARGHERITA,2025-09,104
Piemonte,OSPEDALE SAN LAZZARO - ALBA,2025-09,100
Piemonte,AZ OSPEDALIERO UNIVERSITARIA S.LUIGI,2025-09,101
Piemonte,OSP.S. GIOV.BATTISTA MOLINETTE,2025-10,99
Piemonte,AZIENDA OSPEDALIERA O.I.R.M.S.-SANT'ANNA,2025-10,102
Piemonte,OSPEDALE MARIA VITTORIA,2025-10,102
Piemonte,"OSPEDALE CIVILE ""E.AGNELLI""",2025-10,101
Piemonte,OSPEDALE CIVILE DI IVREA,2025-10,100
Piemonte,AZ. OSPEDAL. S. CROCE E CARLE,2025-10,99
Piemonte,OSP. MAGGIORE SS. ANNUNZIATA SAVIGLIANO,2025-10,97
Piemonte,OSPEDALE DI MONDOVI' CN1,2025-10,98
Piemonte,PRESIDIO OSP. CARDINAL G. MASSAIA,2025-10,98
Piemonte,OSP.DEGLI INFERMI DI BIELLA,2025-10,97
Piemonte,OSPEDALE SANT'ANDREA,2025-10,101
Piemonte,OSP. MAGGIORE DELLA CARITA',2025-10,98
Piemonte,STABILIMENTO OSPEDALIERO CASTELLI,2025-10,97
Piemonte,OSPEDALE SAN BIAGIO,2025-10,99
Piemonte,OSP.CIVILE SS.ANTONIO E BIAGIO,2025-10,98
Piemonte,OSPEDALE SANTO SPIRITO CASALE,2025-10,98
Piemonte,ISTITUTO S.S. TRINITA' - BORGOMANERO,2025-10,98
Piemonte,OSPEDALE SS ANTONIO E MARGHERITA,2025-10,98
Piemonte,OSPEDALE SAN LAZZARO - ALBA,2025-10,100
Piemonte,AZ OSPEDALIERO UNIVERSITARIA S.LUIGI,2025-10,101
Piemonte,OSP.S. GIOV.BATTISTA MOLINETTE,2025-11,101
Piemonte,AZIENDA OSPEDALIERA O.I.R.M.S.-SANT'ANNA,2025-11,100
Piemonte,OSPEDALE MARIA VITTORIA,2025-11,100
Piemonte,"OSPEDALE CIVILE ""E.AGNELLI""",2025-11,101
Piemonte,OSPEDALE CIVILE DI IVREA,2025-11,99
Piemonte,AZ. OSPEDAL. S. CROCE E CARLE,2025-11,100
Piemonte,OSP. MAGGIORE SS. ANNUNZIATA SAVIGLIANO,2025-11,98
Piemonte,OSPEDALE DI MONDOVI' CN1,2025-11,98
Piemonte,PRESIDIO OSP. CARDINAL G. MASSAIA,2025-11,98
Piemonte,OSP.DEGLI INFERMI DI BIELLA,2025-11,97
Piemonte,OSPEDALE SANT'ANDREA,2025-11,101
Piemonte,OSP. MAGGIORE DELLA CARITA',2025-11,96
Piemonte,STABILIMENTO OSPEDALIERO CASTELLI,2025-11,100
Piemonte,OSPEDALE SAN BIAGIO,2025-11,101
Piemonte,OSP.CIVILE SS.ANTONIO E BIAGIO,2025-11,99
Piemonte,OSPEDALE SANTO SPIRITO CASALE,2025-11,96
Piemonte,ISTITUTO S.S. TRINITA' - BORGOMANERO,2025-11,99
Piemonte,OSPEDALE SS ANTONIO E MARGHERITA,2025-11,98
Piemonte,OSPEDALE SAN LAZZARO - ALBA,2025-11,102
Piemonte,AZ OSPEDALIERO UNIVERSITARIA S.LUIGI,2025-11,100
Piemonte,OSP.S. GIOV.BATTISTA MOLINETTE,2025-12,93
Piemonte,AZIENDA OSPEDALIERA O.I.R.M.S.-SANT'ANNA,2025-12,91
Piemonte,OSPEDALE MARIA VITTORIA,2025-12,92
Piemonte,"OSPEDALE CIVILE ""E.AGNELLI""",2025-12,93
Piemonte,OSPEDALE CIVILE DI IVREA,2025-12,89
Piemonte,AZ. OSPEDAL. S. CROCE E CARLE,2025-12,90
Piemonte,OSP. MAGGIORE SS. ANNUNZIATA SAVIGLIANO,2025-12,89
Piemonte,OSPEDALE DI MONDOVI' CN1,2025-12,91
Piemonte,PRESIDIO OSP. CARDINAL G. MASSAIA,2025-12,93
Piemonte,OSP.DEGLI INFERMI DI BIELLA,2025-12,92
Piemonte,OSPEDALE SANT'ANDREA,2025-12,91
Piemonte,OSP. MAGGIORE DELLA CARITA',2025-12,94
Piemonte,STABILIMENTO OSPEDALIERO CASTELLI,2025-12,89
Piemonte,OSPEDALE SAN BIAGIO,2025-12,89
Piemonte,OSP.CIVILE SS.ANTONIO E BIAGIO,2025-12,94
Piemonte,OSPEDALE SANTO SPIRITO CASALE,2025-12,93
Piemonte,ISTITUTO S.S. TRINITA' - BORGOMANERO,2025-12,92
Piemonte,OSPEDALE SS ANTONIO E MARGHERITA,2025-12,90
Piemonte,OSPEDALE SAN LAZZARO - ALBA,2025-12,94
Piemonte,AZ OSPEDALIERO UNIVERSITARIA S.LUIGI,2025-12,93
Puglia,"Stab.Osped.""Perrino"" - BRINDISI",2020-01,58
Puglia,PRESIDIO OSP. SACRO CUORE DI GESU`,2020-01,56
Puglia,OSPEDALE 'FRANCESCO LASTARIA',2020-01,57
Puglia,PO F. FERRARI CASARANO,2020-01,58
Puglia,ENTE ECCL.OSP.GEN.REG.'MIULLI',2020-01,58
Puglia,STABILIMENTO OSP. DI VENERE,2020-01,57
Puglia,S. O. SANTA MARIA,2020-01,57
Puglia,S. O. SAN GIACOMO,2020-01,58
Puglia,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,2020-01,57
Puglia,Consorziale Policlinico,2020-01,57
Puglia,P.O. S. PAOLO,2020-01,56
Puglia,Stabilimento SS. Annunziata (Ta),2020-01,56
Puglia,OSPEDALE 'L. BONOMO' - ANDRIA,2020-01,58
Puglia,OSP. 'MONS. R. DIMICCOLI' - BARLETTA,2020-01,55
Puglia,STAB. OSPEDALIERO - COPERTINO,2020-01,55
Puglia,"Azienda Ospedaliera""Ospedali Riuniti""",2020-01,58
Puglia,P.O. S.CATERINA NOVELLA - GALATINA,2020-01,58
Puglia,"STAB. OSPEDALIERO "" VITO FAZZI """,2020-01,55
Puglia,OSPEDALE GENERALE PROV.CARD. G. PANICO,2020-01,56
Puglia,OSPEDALE 'G.TATARELLA',2020-01,58
Puglia,S.O. MOLFETTA,2020-01,57
Puglia,OSPEDALE TERESA MASSELLI,2020-01,57
Puglia,P.O. TRANI,2020-01,57
Puglia,Ospedale S.Camillo de Lellis Manfredonia,2020-01,56
Puglia,"Stab.Osped.""Perrino"" - BRINDISI",2020-02,57
Puglia,PRESIDIO OSP. SACRO CUORE DI GESU`,2020-02,55
Puglia,OSPEDALE 'FRANCESCO LASTARIA',2020-02,57
Puglia,PO F. FERRARI CASARANO,2020-02,56
Puglia,ENTE ECCL.OSP.GEN.REG.'MIULLI',2020-02,55
Puglia,STABILIMENTO OSP. DI VENERE,2020-02,56
Puglia,S. O. SANTA MARIA,2020-02,58
Puglia,S. O. SAN GIACOMO,2020-02,56
Puglia,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,2020-02,56
Puglia,Consorziale Policlinico,2020-02,55
Puglia,P.O. S. PAOLO,2020-02,58
Puglia,Stabilimento SS. Annunziata (Ta),2020-02,57
Puglia,OSPEDALE 'L. BONOMO' - ANDRIA,2020-02,58
Puglia,OSP. 'MONS. R. DIMICCOLI' - BARLETTA,2020-02,57
Puglia,STAB. OSPEDALIERO - COPERTINO,2020-02,57
Puglia,"Azienda Ospedaliera""Ospedali Riuniti""",2020-02,57
Puglia,P.O. S.CATERINA NOVELLA - GALATINA,2020-02,55
Puglia,"STAB. OSPEDALIERO "" VITO FAZZI """,2020-02,58
Puglia,OSPEDALE GENERALE PROV.CARD. G. PANICO,2020-02,58
Puglia,OSPEDALE 'G.TATARELLA',2020-02,56
Puglia,S.O. MOLFETTA,2020-02,57
Puglia,OSPEDALE TERESA MASSELLI,2020-02,56
Puglia,P.O. TRANI,2020-02,57
Puglia,Ospedale S.Camillo de Lellis Manfredonia,2020-02,58
Puglia,"Stab.Osped.""Perrino"" - BRINDISI",2020-03,62
Puglia,PRESIDIO OSP. SACRO CUORE DI GESU`,2020-03,59
Puglia,OSPEDALE 'FRANCESCO LASTARIA',2020-03,61
Puglia,PO F. FERRARI CASARANO,2020-03,61
Puglia,ENTE ECCL.OSP.GEN.REG.'MIULLI',2020-03,59
Puglia,STABILIMENTO OSP. DI VENERE,2020-03,60
Puglia,S. O. SANTA MARIA,2020-03,61
Puglia,S. O. SAN GIACOMO,2020-03,61
Puglia,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,2020-03,62
Puglia,Consorziale Policlinico,2020-03,58
Puglia,P.O. S. PAOLO,2020-03,59
Puglia,Stabilimento SS. Annunziata (Ta),2020-03,59
Puglia,OSPEDALE 'L. BONOMO' - ANDRIA,2020-03,59
Puglia,OSP. 'MONS. R. DIMICCOLI' - BARLETTA,2020-03,60
Puglia,STAB. OSPEDALIERO - COPERTINO,2020-03,61
Puglia,"Azienda Ospedaliera""Ospedali Riuniti""",2020-03,60
Puglia,P.O. S.CATERINA NOVELLA - GALATINA,2020-03,61
Puglia,"STAB. OSPEDALIERO "" VITO FAZZI """,2020-03,59
Puglia,OSPEDALE GENERALE PROV.CARD. G. PANICO,2020-03,59
Puglia,OSPEDALE 'G.TATARELLA',2020-03,61
Puglia,S.O. MOLFETTA,2020-03,61
Puglia,OSPEDALE TERESA MASSELLI,2020-03,59
Puglia,P.O. TRANI,2020-03,61
Puglia,Ospedale S.Camillo de Lellis Manfredonia,2020-03,60
Puglia,"Stab.Osped.""Perrino"" - BRINDISI",2020-04,56
Puglia,PRESIDIO OSP. SACRO CUORE DI GESU`,2020-04,57
Puglia,OSPEDALE 'FRANCESCO LASTARIA',2020-04,58
Puglia,PO F. FERRARI CASARANO,2020-04,57
Puglia,ENTE ECCL.OSP.GEN.REG.'MIULLI',2020-04,59
Puglia,STABILIMENTO OSP. DI VENERE,2020-04,58
Puglia,S. O. SANTA MARIA,2020-04,57
Puglia,S. O. SAN GIACOMO,2020-04,59
Puglia,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,2020-04,57
Puglia,Consorziale Policlinico,2020-04,57
Puglia,P.O. S. PAOLO,2020-04,56
Puglia,Stabilimento SS. Annunziata (Ta),2020-04,57
Puglia,OSPEDALE 'L. BONOMO' - ANDRIA,2020-04,57
Puglia,OSP. 'MONS. R. DIMICCOLI' - BARLETTA,2020-04,56
Puglia,STAB. OSPEDALIERO - COPERTINO,2020-04,58
Puglia,"Azienda Ospedaliera""Ospedali Riuniti""",2020-04,56
Puglia,P.O. S.CATERINA NOVELLA - GALATINA,2020-04,57
Puglia,"STAB. OSPEDALIERO "" VITO FAZZI """,2020-04,58
Puglia,OSPEDALE GENERALE PROV.CARD. G. PANICO,2020-04,57
Puglia,OSPEDALE 'G.TATARELLA',2020-04,58
Puglia,S.O. MOLFETTA,2020-04,58
Puglia,OSPEDALE TERESA MASSELLI,2020-04,57
Puglia,P.O. TRANI,2020-04,56
Puglia,Ospedale S.Camillo de Lellis Manfredonia,2020-04,57
Puglia,"Stab.Osped.""Perrino"" - BRINDISI",2020-05,58
Puglia,PRESIDIO OSP. SACRO CUORE DI GESU`,2020-05,59
Puglia,OSPEDALE 'FRANCESCO LASTARIA',2020-05,60
Puglia,PO F. FERRARI CASARANO,2020-05,59
Puglia,ENTE ECCL.OSP.GEN.REG.'MIULLI',2020-05,59
Puglia,STABILIMENTO OSP. DI VENERE,2020-05,61
Puglia,S. O. SANTA MARIA,2020-05,58
Puglia,S. O. SAN GIACOMO,2020-05,60
Puglia,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,2020-05,60
Puglia,Consorziale Policlinico,2020-05,59
Puglia,P.O. S. PAOLO,2020-05,58
Puglia,Stabilimento SS. Annunziata (Ta),2020-05,58
Puglia,OSPEDALE 'L. BONOMO' - ANDRIA,2020-05,61
Puglia,OSP. 'MONS. R. DIMICCOLI' - BARLETTA,2020-05,58
Puglia,STAB. OSPEDALIERO - COPERTINO,2020-05,60
Puglia,"Azienda Ospedaliera""Ospedali Riuniti""",2020-05,59
Puglia,P.O. S.CATERINA NOVELLA - GALATINA,2020-05,59
Puglia,"STAB. OSPEDALIERO "" VITO FAZZI """,2020-05,59
Puglia,OSPEDALE GENERALE PROV.CARD. G. PANICO,2020-05,58
Puglia,OSPEDALE 'G.TATARELLA',2020-05,59
Puglia,S.O. MOLFETTA,2020-05,61
Puglia,OSPEDALE TERESA MASSELLI,2020-05,58
Puglia,P.O. TRANI,2020-05,60
Puglia,Ospedale S.Camillo de Lellis Manfredonia,2020-05,61
Puglia,"Stab.Osped.""Perrino"" - BRINDISI",2020-06,59
Puglia,PRESIDIO OSP. SACRO CUORE DI GESU`,2020-06,61
Puglia,OSPEDALE 'FRANCESCO LASTARIA',2020-06,59
Puglia,PO F. FERRARI CASARANO,2020-06,61
Puglia,ENTE ECCL.OSP.GEN.REG.'MIULLI',2020-06,62
Puglia,STABILIMENTO OSP. DI VENERE,2020-06,62
Puglia,S. O. SANTA MARIA,2020-06,62
Puglia,S. O. SAN GIACOMO,2020-06,60
Puglia,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,2020-06,61
Puglia,Consorziale Policlinico,2020-06,60
Puglia,P.O. S. PAOLO,2020-06,62
Puglia,Stabilimento SS. Annunziata (Ta),2020-06,60
Puglia,OSPEDALE 'L. BONOMO' - ANDRIA,2020-06,59
Puglia,OSP. 'MONS. R. DIMICCOLI' - BARLETTA,2020-06,59
Puglia,STAB. OSPEDALIERO - COPERTINO,2020-06,60
Puglia,"Azienda Ospedaliera""Ospedali Riuniti""",2020-06,60
Puglia,P.O. S.CATERINA NOVELLA - GALATINA,2020-06,59
Puglia,"STAB. OSPEDALIERO "" VITO FAZZI """,2020-06,62
Puglia,OSPEDALE GENERALE PROV.CARD. G. PANICO,2020-06,62
Puglia,OSPEDALE 'G.TATARELLA',2020-06,60
Puglia,S.O. MOLFETTA,2020-06,62
Puglia,OSPEDALE TERESA MASSELLI,2020-06,60
Puglia,P.O. TRANI,2020-06,62
Puglia,Ospedale S.Camillo de Lellis Manfredonia,2020-06,60
Puglia,"Stab.Osped.""Perrino"" - BRINDISI",2020-07,48
Puglia,PRESIDIO OSP. SACRO CUORE DI GESU`,2020-07,47
Puglia,OSPEDALE 'FRANCESCO LASTARIA',2020-07,46
Puglia,PO F. FERRARI CASARANO,2020-07,48
Puglia,ENTE ECCL.OSP.GEN.REG.'MIULLI',2020-07,48
Puglia,STABILIMENTO OSP. DI VENERE,2020-07,48
Puglia,S. O. SANTA MARIA,2020-07,47
Puglia,S. O. SAN GIACOMO,2020-07,47
Puglia,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,2020-07,48
Puglia,Consorziale Policlinico,2020-07,46
Puglia,P.O. S. PAOLO,2020-07,46
Puglia,Stabilimento SS. Annunziata (Ta),2020-07,47
Puglia,OSPEDALE 'L. BONOMO' - ANDRIA,2020-07,47
Puglia,OSP. 'MONS. R. DIMICCOLI' - BARLETTA,2020-07,47
Puglia,STAB. OSPEDALIERO - COPERTINO,2020-07,46
Puglia,"Azienda Ospedaliera""Ospedali Riuniti""",2020-07,48
Puglia,P.O. S.CATERINA NOVELLA - GALATINA,2020-07,48
Puglia,"STAB. OSPEDALIERO "" VITO FAZZI """,2020-07,48
Puglia,OSPEDALE GENERALE PROV.CARD. G. PANICO,2020-07,48
Puglia,OSPEDALE 'G.TATARELLA',2020-07,47
Puglia,S.O. MOLFETTA,2020-07,49
Puglia,OSPEDALE TERESA MASSELLI,2020-07,48
Puglia,P.O. TRANI,2020-07,47
Puglia,Ospedale S.Camillo de Lellis Manfredonia,2020-07,47
Puglia,"Stab.Osped.""Perrino"" - BRINDISI",2020-08,51
Puglia,PRESIDIO OSP. SACRO CUORE DI GESU`,2020-08,51
Puglia,OSPEDALE 'FRANCESCO LASTARIA',2020-08,51
Puglia,PO F. FERRARI CASARANO,2020-08,51
Puglia,ENTE ECCL.OSP.GEN.REG.'MIULLI',2020-08,52
Puglia,STABILIMENTO OSP. DI VENERE,2020-08,52
Puglia,S. O. SANTA MARIA,2020-08,51
Puglia,S. O. SAN GIACOMO,2020-08,52
Puglia,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,2020-08,51
Puglia,Consorziale Policlinico,2020-08,49
Puglia,P.O. S. PAOLO,2020-08,51
Puglia,Stabilimento SS. Annunziata (Ta),2020-08,49
Puglia,OSPEDALE 'L. BONOMO' - ANDRIA,2020-08,50
Puglia,OSP. 'MONS. R. DIMICCOLI' - BARLETTA,2020-08,50
Puglia,STAB. OSPEDALIERO - COPERTINO,2020-08,50
Puglia,"Azienda Ospedaliera""Ospedali Riuniti""",2020-08,49
Puglia,P.O. S.CATERINA NOVELLA - GALATINA,2020-08,49
Puglia,"STAB. OSPEDALIERO "" VITO FAZZI """,2020-08,49
Puglia,OSPEDALE GENERALE PROV.CARD. G. PANICO,2020-08,51
Puglia,OSPEDALE 'G.TATARELLA',2020-08,51
Puglia,S.O. MOLFETTA,2020-08,52
Puglia,OSPEDALE TERESA MASSELLI,2020-08,50
Puglia,P.O. TRANI,2020-08,50
Puglia,Ospedale S.Camillo de Lellis Manfredonia,2020-08,51
Puglia,"Stab.Osped.""Perrino"" - BRINDISI",2020-09,54
Puglia,PRESIDIO OSP. SACRO CUORE DI GESU`,2020-09,57
Puglia,OSPEDALE 'FRANCESCO LASTARIA',2020-09,57
Puglia,PO F. FERRARI CASARANO,2020-09,56
Puglia,ENTE ECCL.OSP.GEN.REG.'MIULLI',2020-09,54
Puglia,STABILIMENTO OSP. DI VENERE,2020-09,54
Puglia,S. O. SANTA MARIA,2020-09,56
Puglia,S. O. SAN GIACOMO,2020-09,55
Puglia,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,2020-09,57
Puglia,Consorziale Policlinico,2020-09,56
Puglia,P.O. S. PAOLO,2020-09,56
Puglia,Stabilimento SS. Annunziata (Ta),2020-09,55
Puglia,OSPEDALE 'L. BONOMO' - ANDRIA,2020-09,56
Puglia,OSP. 'MONS. R. DIMICCOLI' - BARLETTA,2020-09,55
Puglia,STAB. OSPEDALIERO - COPERTINO,2020-09,56
Puglia,"Azienda Ospedaliera""Ospedali Riuniti""",2020-09,56
Puglia,P.O. S.CATERINA NOVELLA - GALATINA,2020-09,57
Puglia,"STAB. OSPEDALIERO "" VITO FAZZI """,2020-09,56
Puglia,OSPEDALE GENERALE PROV.CARD. G. PANICO,2020-09,55
Puglia,OSPEDALE 'G.TATARELLA',2020-09,57
Puglia,S.O. MOLFETTA,2020-09,56
Puglia,OSPEDALE TERESA MASSELLI,2020-09,56
Puglia,P.O. TRANI,2020-09,56
Puglia,Ospedale S.Camillo de Lellis Manfredonia,2020-09,57
Puglia,"Stab.Osped.""Perrino"" - BRINDISI",2020-10,56
Puglia,PRESIDIO OSP. SACRO CUORE DI GESU`,2020-10,56
Puglia,OSPEDALE 'FRANCESCO LASTARIA',2020-10,58
Puglia,PO F. FERRARI CASARANO,2020-10,56
Puglia,ENTE ECCL.OSP.GEN.REG.'MIULLI',2020-10,58
Puglia,STABILIMENTO OSP. DI VENERE,2020-10,56
Puglia,S. O. SANTA MARIA,2020-10,56
Puglia,S. O. SAN GIACOMO,2020-10,55
Puglia,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,2020-10,58
Puglia,Consorziale Policlinico,2020-10,58
Puglia,P.O. S. PAOLO,2020-10,56
Puglia,Stabilimento SS. Annunziata (Ta),2020-10,55
Puglia,OSPEDALE 'L. BONOMO' - ANDRIA,2020-10,56
Puglia,OSP. 'MONS. R. DIMICCOLI' - BARLETTA,2020-10,56
Puglia,STAB. OSPEDALIERO - COPERTINO,2020-10,58
Puglia,"Azienda Ospedaliera""Ospedali Riuniti""",2020-10,56
Puglia,P.O. S.CATERINA NOVELLA - GALATINA,2020-10,56
Puglia,"STAB. OSPEDALIERO "" VITO FAZZI """,2020-10,55
Puglia,OSPEDALE GENERALE PROV.CARD. G. PANICO,2020-10,57
Puglia,OSPEDALE 'G.TATARELLA',2020-10,57
Puglia,S.O. MOLFETTA,2020-10,57
Puglia,OSPEDALE TERESA MASSELLI,2020-10,57
Puglia,P.O. TRANI,2020-10,58
Puglia,Ospedale S.Camillo de Lellis Manfredonia,2020-10,57
Puglia,"Stab.Osped.""Perrino"" - BRINDISI",2020-11,61
Puglia,PRESIDIO OSP. SACRO CUORE DI GESU`,2020-11,61
Puglia,OSPEDALE 'FRANCESCO LASTARIA',2020-11,58
Puglia,PO F. FERRARI CASARANO,2020-11,61
Puglia,ENTE ECCL.OSP.GEN.REG.'MIULLI',2020-11,60
Puglia,STABILIMENTO OSP. DI VENERE,2020-11,61
Puglia,S. O. SANTA MARIA,2020-11,59
Puglia,S. O. SAN GIACOMO,2020-11,60
Puglia,OSPEDALE CASA SOLLIEVO DELLA SOFFERENZA,2020-11,61
Puglia,Consorziale Policlinico,2020-11,59
Puglia,P.O. S. PAOLO,2020-11,58
Puglia,Stabilimento SS. Annunziata (Ta),2020-11,59
Puglia,OSPEDALE 'L. BONOMO' - ANDRIA,2020-11,60
Puglia,OSP. 'MONS. R. DIMICCOLI' - BARLETTA,2020-11,61
